biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54875671,SAMN54875671,,FSIS22619843,comminuted chicken,,2026,USA:KS,,,,,,,,,Salmonella enterica
54875670,SAMN54875670,,FSIS22619840,raw intact chicken,,2026,USA:AR,,,,,,,,,Salmonella enterica
54875665,SAMN54875665,,FSIS22619813,comminuted chicken,,2026,USA:DE,,,,,,,,,Salmonella enterica
54875664,SAMN54875664,,FSIS22619810,Nonintact Chicken,,2026,USA:MS,,,,,,,,,Salmonella enterica
54875663,SAMN54875663,,FSIS22619807,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:CA,,,,,,,,,Salmonella enterica
54875662,SAMN54875662,,FSIS22619803,Comminuted Turkey,,2026,USA:UT,,,,,,,,,Salmonella enterica
54875655,SAMN54875655,,FSIS22619862,raw intact chicken,,2026,USA:CA,,,,,,,,,Salmonella enterica
54875462,SAMN54875462,,FSIS22619854,comminuted chicken,,2026,USA:WA,,,,,,,,,Salmonella enterica
54875255,SAMN54875255,,PNUSAS562001,missing,,2026,USA,,,,,,,,,Salmonella enterica
54875253,SAMN54875253,,PNUSAS562003,missing,,2026,USA,,,,,,,,,Salmonella enterica
54875252,SAMN54875252,,PNUSAS562002,missing,,2026,USA,,,,,,,,,Salmonella enterica
54875026,SAMN54875026,,FSIS12642697,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54875025,SAMN54875025,,FSIS12642696,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54875023,SAMN54875023,,PNUSAS561999,missing,,2026,USA,,,,,,,,,Salmonella enterica
54875021,SAMN54875021,,FSIS12642695,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54875020,SAMN54875020,,FSIS12642698,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54875018,SAMN54875018,,PNUSAS561998,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874633,SAMN54874633,,FSIS12642694,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54874632,SAMN54874632,,FSIS12642693,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54874630,SAMN54874630,,PNUSAS562000,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874629,SAMN54874629,,PNUSAS561996,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874623,SAMN54874623,,PNUSAS561997,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874622,SAMN54874622,,PNUSAS561995,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874487,SAMN54874487,,FSIS12642690,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874486,SAMN54874486,,FSIS12642688,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874238,SAMN54874238,,FSIS12642686,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874237,SAMN54874237,,FSIS12642678,raw intact chicken,,2026,USA:CA,,,,,,,,,Salmonella enterica
54874234,SAMN54874234,,FSIS12642679,raw intact chicken,,2026,USA:PR,,,,,,,,,Salmonella enterica
54874233,SAMN54874233,,FSIS12642677,comminuted chicken,,2026,USA:IL,,,,,,,,,Salmonella enterica
54874230,SAMN54874230,,FSIS12642676,comminuted chicken,,2026,USA:CO,,,,,,,,,Salmonella enterica
54874229,SAMN54874229,,FSIS12642675,chicken - young chicken carcass rinse (post-chill),,2026,USA:KY,,,,,,,,,Salmonella enterica
54874228,SAMN54874228,,FSIS12642689,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874227,SAMN54874227,,FSIS12642687,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874192,SAMN54874192,,FSIS12642685,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54874191,SAMN54874191,,FSIS12642625,Animal-Cattle-Heifer (cecal),,2026,USA:PA,,,,,,,,,Salmonella enterica
54874190,SAMN54874190,,PNUSAS561979,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874188,SAMN54874188,,FSIS12642624,Animal-Chicken-Young Chicken (cecal),,2026,USA:TX,,,,,,,,,Salmonella enterica
54874187,SAMN54874187,,FSIS12642623,Animal-Swine-Sow (cecal),,2026,USA:VA,,,,,,,,,Salmonella enterica
54874186,SAMN54874186,,PNUSAS561977,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874185,SAMN54874185,,PNUSAS561980,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874184,SAMN54874184,,PNUSAS561978,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874183,SAMN54874183,,PNUSAS561993,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874181,SAMN54874181,,PNUSAS561994,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874157,SAMN54874157,,FSIS12642622,Animal-Swine-Market Swine (cecal),,2026,USA:MN,,,,,,,,,Salmonella enterica
54874156,SAMN54874156,,PNUSAS561991,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874137,SAMN54874137,,PNUSAS561989,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874136,SAMN54874136,,PNUSAS561988,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874135,SAMN54874135,,PNUSAS561992,missing,,2026,USA,,,,,,,,,Salmonella enterica
54874134,SAMN54874134,,PNUSAS561987,missing,,2025,USA,,,,,,,,,Salmonella enterica
54874133,SAMN54874133,,PNUSAS561990,missing,,2026,USA,,,,,,,,,Salmonella enterica
54873422,SAMN54873422,,PNUSAS561976,missing,,2025,USA,,,,,,,,,Salmonella enterica
54873421,SAMN54873421,,PNUSAS561986,missing,,2026,USA,,,,,,,,,Salmonella enterica
54873420,SAMN54873420,,PNUSAS561975,missing,,2025,USA,,,,,,,,,Salmonella enterica
54873403,SAMN54873403,,FSIS12642684,comminuted beef,,2026,USA:WA,,,,,,,,,Salmonella enterica
54873402,SAMN54873402,,PNUSAS561984,missing,,2026,USA,,,,,,,,,Salmonella enterica
54873401,SAMN54873401,,PNUSAS561983,missing,,2026,USA,,,,,,,,,Salmonella enterica
54873400,SAMN54873400,,PNUSAS561985,missing,,2026,USA,,,,,,,,,Salmonella enterica
54873390,SAMN54873390,,FSIS12642683,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:IA,,,,,,,,,Salmonella enterica
54873389,SAMN54873389,,FSIS12642682,Product-Raw-Intact-Pork,,2026,USA:IL,,,,,,,,,Salmonella enterica
54873386,SAMN54873386,,FSIS12642681,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:IL,,,,,,,,,Salmonella enterica
54873385,SAMN54873385,,FSIS12642680,comminuted beef,,2026,USA:TX,,,,,,,,,Salmonella enterica
54873384,SAMN54873384,,PNUSAS561982,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872886,SAMN54872886,,PNUSAS561973,missing,,2025,USA,,,,,,,,,Salmonella enterica
54872885,SAMN54872885,,PNUSAS561981,Missing,,2026,USA,,,,,,,,,Salmonella enterica
54872866,SAMN54872866,,PNUSAS561970,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872865,SAMN54872865,,PNUSAS561974,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872864,SAMN54872864,,PNUSAS561972,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872810,SAMN54872810,,PNUSAS561968,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872797,SAMN54872797,,PNUSAS561969,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872796,SAMN54872796,,PNUSAS561967,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872795,SAMN54872795,,PNUSAS561966,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872794,SAMN54872794,,PNUSAS561971,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872793,SAMN54872793,,PNUSAS561965,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872792,SAMN54872792,,PNUSAS561347,wound,,2026-01-09,USA,,,,,,,,,Salmonella enterica
54872789,SAMN54872789,,PNUSAS561349,stool,,2026-01-11,USA,,,,,,,,,Salmonella enterica
54872788,SAMN54872788,,PNUSAS561956,stool,,2026-01-14,USA,,,,,,,,,Salmonella enterica
54872783,SAMN54872783,,PNUSAS561964,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872782,SAMN54872782,,PNUSAS561953,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872775,SAMN54872775,,PNUSAS561348,stool,,2026-01-07,USA,,,,,,,,,Salmonella enterica
54872774,SAMN54872774,,PNUSAS561963,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872773,SAMN54872773,,PNUSAS561955,stool,,2026-01-14,USA,,,,,,,,,Salmonella enterica
54872772,SAMN54872772,,PNUSAS561351,stool,,2026-01-09,USA,,,,,,,,,Salmonella enterica
54872771,SAMN54872771,,PNUSAS561957,stool,,2026-01-14,USA,,,,,,,,,Salmonella enterica
54872770,SAMN54872770,,PNUSAS561350,stool,,2026-01-11,USA,,,,,,,,,Salmonella enterica
54872769,SAMN54872769,,PNUSAS561961,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872760,SAMN54872760,,PNUSAS561962,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872759,SAMN54872759,,PNUSAS561958,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872758,SAMN54872758,,PNUSAS561951,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872757,SAMN54872757,,PNUSAS561960,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872694,SAMN54872694,,PNUSAS561959,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872692,SAMN54872692,,PNUSAS561950,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872691,SAMN54872691,,PNUSAS561949,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872597,SAMN54872597,,PNUSAS561952,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872577,SAMN54872577,,PNUSAS561954,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872576,SAMN54872576,,PNUSAS561948,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872247,SAMN54872247,,PNUSAS561942,blood,,2026,USA,,,,,,,,,Salmonella enterica
54872246,SAMN54872246,,PNUSAS561947,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872243,SAMN54872243,,PNUSAS561944,stool,,2026,USA,,,,,,,,,Salmonella enterica
54872242,SAMN54872242,,PNUSAS561945,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872199,SAMN54872199,,PNUSAS561946,missing,,2026,USA,,,,,,,,,Salmonella enterica
54872198,SAMN54872198,,PNUSAS561941,stool,,2026,USA,,,,,,,,,Salmonella enterica
54872196,SAMN54872196,,PNUSAS561943,stool,,2026,USA,,,,,,,,,Salmonella enterica
54872195,SAMN54872195,,PNUSAS561940,stool,,2026,USA,,,,,,,,,Salmonella enterica
54872193,SAMN54872193,,PNUSAS561939,urine,,2026,USA,,,,,,,,,Salmonella enterica
54871590,SAMN54871590,,PNUSAS561920,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871405,SAMN54871405,,FSIS12642639,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:TN,,,,,,,,,Salmonella enterica
54871335,SAMN54871335,,FSIS12642599,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:GA,,,,,,,,,Salmonella enterica
54871334,SAMN54871334,,FSIS12642598,comminuted chicken,,2026,USA:NY,,,,,,,,,Salmonella enterica
54871280,SAMN54871280,,FSIS12642619,Animal-Swine-Sow (cecal),,2026,USA:AL,,,,,,,,,Salmonella enterica
54871279,SAMN54871279,,FSIS12642576,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork",,2026,USA:NC,,,,,,,,,Salmonella enterica
54871276,SAMN54871276,,PNUSAS561905,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871216,SAMN54871216,,PNUSAS561918,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871215,SAMN54871215,,PNUSAS561914,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871193,SAMN54871193,,FSIS12642620,Animal-Swine-Sow (cecal),,2026,USA:KY,,,,,,,,,Salmonella enterica
54871192,SAMN54871192,,FSIS12642616,Animal-Chicken-Young Chicken (cecal),,2026,USA:GA,,,,,,,,,Salmonella enterica
54871191,SAMN54871191,,FSIS12642596,comminuted chicken,,2026,USA:FL,,,,,,,,,Salmonella enterica
54871187,SAMN54871187,,FSIS12642617,Animal-Chicken-Young Chicken (cecal),,2025,USA:VA,,,,,,,,,Salmonella enterica
54871186,SAMN54871186,,FSIS12642572,raw intact chicken,,2026,USA:KY,,,,,,,,,Salmonella enterica
54871185,SAMN54871185,,FSIS12642573,raw intact chicken,,2026,USA:GA,,,,,,,,,Salmonella enterica
54871158,SAMN54871158,,PNUSAS561906,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871157,SAMN54871157,,PNUSAS561903,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871156,SAMN54871156,,PNUSAS561902,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871155,SAMN54871155,,PNUSAS561916,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871151,SAMN54871151,,FSIS12642621,Animal-Chicken-Young Chicken (cecal),,2026,USA:GA,,,,,,,,,Salmonella enterica
54871150,SAMN54871150,,FSIS12642618,Animal-Swine-Market Swine (cecal),,2026,USA:TN,,,,,,,,,Salmonella enterica
54871149,SAMN54871149,,FSIS12642615,Animal-Chicken-Young Chicken (cecal),,2025,USA:AR,,,,,,,,,Salmonella enterica
54871148,SAMN54871148,,FSIS12642597,raw intact chicken,,2026,USA:TN,,,,,,,,,Salmonella enterica
54871147,SAMN54871147,,FSIS12642575,comminuted beef,,2026,USA:OH,,,,,,,,,Salmonella enterica
54871142,SAMN54871142,,PNUSAS561890,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871141,SAMN54871141,,PNUSAS561904,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871140,SAMN54871140,,PNUSAS561919,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871137,SAMN54871137,,PNUSAS561917,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871136,SAMN54871136,,PNUSAS561901,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871135,SAMN54871135,,PNUSAS561900,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871134,SAMN54871134,,PNUSAS561897,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871068,SAMN54871068,,PNUSAS561898,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871067,SAMN54871067,,PNUSAS561875,missing,,2025,USA,,,,,,,,,Salmonella enterica
54871062,SAMN54871062,,PNUSAS561915,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871061,SAMN54871061,,PNUSAS561913,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871060,SAMN54871060,,PNUSAS561912,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871059,SAMN54871059,,PNUSAS561910,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871023,SAMN54871023,,FSIS12642574,raw intact chicken,,2026,USA:NY,,,,,,,,,Salmonella enterica
54871022,SAMN54871022,,FSIS12642571,Comminuted Turkey,,2026,USA:VA,,,,,,,,,Salmonella enterica
54871020,SAMN54871020,,PNUSAS561911,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871018,SAMN54871018,,PNUSAS561909,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871015,SAMN54871015,,PNUSAS561899,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871013,SAMN54871013,,PNUSAS561895,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871011,SAMN54871011,,PNUSAS561883,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871008,SAMN54871008,,PNUSAS561896,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871007,SAMN54871007,,PNUSAS561908,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871006,SAMN54871006,,PNUSAS561907,missing,,2026,USA,,,,,,,,,Salmonella enterica
54871005,SAMN54871005,,PNUSAS561876,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870992,SAMN54870992,,PNUSAS561873,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870990,SAMN54870990,,PNUSAS561874,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870983,SAMN54870983,,PNUSAS561889,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870982,SAMN54870982,,PNUSAS561894,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870981,SAMN54870981,,PNUSAS561871,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870971,SAMN54870971,,PNUSAS561872,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870967,SAMN54870967,,PNUSAS561878,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870966,SAMN54870966,,PNUSAS561892,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870965,SAMN54870965,,PNUSAS561885,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870886,SAMN54870886,,PNUSAS561881,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870723,SAMN54870723,,PNUSAS561884,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870722,SAMN54870722,,PNUSAS561882,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870721,SAMN54870721,,PNUSAS561886,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870720,SAMN54870720,,PNUSAS561880,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870719,SAMN54870719,,PNUSAS561891,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870718,SAMN54870718,,PNUSAS561893,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870716,SAMN54870716,,PNUSAS561887,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870715,SAMN54870715,,PNUSAS561888,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870714,SAMN54870714,,PNUSAS561879,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870706,SAMN54870706,,PNUSAS560813,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870705,SAMN54870705,,PNUSAS561877,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870548,SAMN54870548,,25MD12CL01-S,Chicken chicken liver,,2025-12,USA:MD,,,,,,,,,Salmonella enterica
54870479,SAMN54870479,,PNUSAS561846,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870429,SAMN54870429,,PNUSAS561849,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870427,SAMN54870427,,PNUSAS561852,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870314,SAMN54870314,,PNUSAS561865,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870313,SAMN54870313,,PNUSAS561855,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870296,SAMN54870296,,25MD12CB02-S,Chicken chicken wings,,2025-12,USA:MD,,,,,,,,,Salmonella enterica
54870295,SAMN54870295,,PNUSAS561848,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870294,SAMN54870294,,PNUSAS561850,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870291,SAMN54870291,,PNUSAS561858,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870290,SAMN54870290,,PNUSAS561859,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870289,SAMN54870289,,PNUSAS561854,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870178,SAMN54870178,,PNUSAS561845,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870177,SAMN54870177,,PNUSAS561866,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870047,SAMN54870047,,PNUSAS561856,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870046,SAMN54870046,,PNUSAS561861,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870045,SAMN54870045,,PNUSAS561867,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870044,SAMN54870044,,PNUSAS561870,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870023,SAMN54870023,,PNUSAS561868,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870022,SAMN54870022,,PNUSAS561869,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870020,SAMN54870020,,PNUSAS561851,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870019,SAMN54870019,,PNUSAS561853,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870018,SAMN54870018,,PNUSAS561857,missing,,2026,USA,,,,,,,,,Salmonella enterica
54870017,SAMN54870017,,PNUSAS561860,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870016,SAMN54870016,,PNUSAS561863,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870015,SAMN54870015,,PNUSAS561862,missing,,2025,USA,,,,,,,,,Salmonella enterica
54870014,SAMN54870014,,PNUSAS561864,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869964,SAMN54869964,,PNUSAS561847,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869959,SAMN54869959,,PNUSAS560814,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869958,SAMN54869958,,PNUSAS560815,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869899,SAMN54869899,,PNUSAS560812,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869898,SAMN54869898,,PNUSAS560811,missing,,2025,USA,,,,,,,,,Salmonella enterica
54869897,SAMN54869897,,PNUSAS561838,missing,,2026,USA,,,,,,,,,Salmonella enterica
54869896,SAMN54869896,,PNUSAS561837,missing,,2026,USA,,,,,,,,,Salmonella enterica
54868750,SAMN54868750,,PNUSAS561839,missing,,2026,USA,,,,,,,,,Salmonella enterica
54868725,SAMN54868725,,PNUSAS561840,missing,,2026,USA,,,,,,,,,Salmonella enterica
54859489,SAMN54859489,,PNUSAS561841,missing,,2026,USA,,,,,,,,,Salmonella enterica
54859481,SAMN54859481,,PNUSAS561842,missing,,2026,USA,,,,,,,,,Salmonella enterica
54837203,SAMN54837203,,PNUSAS560809,missing,,2025,USA,,,,,,,,,Salmonella enterica
54837193,SAMN54837193,,PNUSAS560808,missing,,2025,USA,,,,,,,,,Salmonella enterica
54825796,SAMN54825796,,PNUSAS560807,missing,,2025,USA,,,,,,,,,Salmonella enterica
54825783,SAMN54825783,,PNUSAS560810,missing,,2025,USA,,,,,,,,,Salmonella enterica
54825773,SAMN54825773,,PNUSAS560806,missing,,2025,USA,,,,,,,,,Salmonella enterica
54815286,SAMN54815286,,PNUSAS560804,missing,,2025,USA,,,,,,,,,Salmonella enterica
54815195,SAMN54815195,,PNUSAS560805,missing,,2025,USA,,,,,,,,,Salmonella enterica
54812552,SAMN54812552,,PNUSAS560802,missing,,2025,USA,,,,,,,,,Salmonella enterica
54812428,SAMN54812428,,PNUSAS560803,missing,,2025,USA,,,,,,,,,Salmonella enterica
54797870,SAMEA120966095,,,,,,,,,,,,,,,Salmonella enterica
54794407,SAMEA120969151,,,,,,,,,,,,,,,Salmonella enterica
54794208,SAMEA120969046,,,,,,,,,,,,,,,Salmonella enterica
54790319,SAMEA120969149,,,,,,,,,,,,,,,Salmonella enterica
54789990,SAMEA120969042,,,,,,,,,,,,,,,Salmonella enterica
54789207,SAMEA120969045,,,,,,,,,,,,,,,Salmonella enterica
54787917,SAMEA120968721,,,,,,,,,,,,,,,Salmonella enterica
54786125,SAMEA120969144,,,,,,,,,,,,,,,Salmonella enterica
54784398,SAMEA120966093,,,,,,,,,,,,,,,Salmonella enterica
54784228,SAMEA120969158,,,,,,,,,,,,,,,Salmonella enterica
54784190,SAMEA120969153,,,,,,,,,,,,,,,Salmonella enterica
54783922,SAMEA120969148,,,,,,,,,,,,,,,Salmonella enterica
54781541,SAMEA120968720,,,,,,,,,,,,,,,Salmonella enterica
54780232,SAMEA120969155,,,,,,,,,,,,,,,Salmonella enterica
54778956,SAMEA120969146,,,,,,,,,,,,,,,Salmonella enterica
54778411,SAMEA120969044,,,,,,,,,,,,,,,Salmonella enterica
54771430,SAMN54771430,,01894069,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Salmonella enterica
54771429,SAMN54771429,,01895066,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Salmonella enterica
