biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54869979,SAMN54869979,,25MD12CB02-EC,Chicken chicken wings,,2025-12,missing,,,,,,,,,Escherichia coli
54848585,SAMN54848585,,PNUSAE221273,missing,,2026,USA,,,,,,,,,Escherichia coli
54848575,SAMN54848575,,PNUSAE221274,missing,,2026,USA,,,,,,,,,Escherichia coli
54795238,SAMEA120657828,,,missing,,,,,,,,,,,,Escherichia coli
54786236,SAMEA120937468,,,human vagina,,,,,,,,,,,,Escherichia coli
54781493,SAMEA120658052,,,missing,,,,,,,,,,,,Escherichia coli
54808057,SAMN54808057,,MSI26,Local fish market,Trichiurus lepturus,2024-04-24,Bangladesh:Patuakhali,,,,,,,,,Escherichia coli
54807556,SAMN54807556,,DSI26,fish,Trichiurus lepturus,2025-11-13,Bangladesh: Patuakhali,,,,,,,,,Escherichia coli
54771233,SAMN54771233,,01895259,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770968,SAMN54770968,,01895268,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770964,SAMN54770964,,01895255,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770939,SAMN54770939,,01895266,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770938,SAMN54770938,,01895262,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770937,SAMN54770937,,01895269,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770936,SAMN54770936,,01895263,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770881,SAMN54770881,,01895270,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770880,SAMN54770880,,01895261,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770873,SAMN54770873,,01895253,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770872,SAMN54770872,,01895074,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770871,SAMN54770871,,01895260,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770870,SAMN54770870,,01895071,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770869,SAMN54770869,,01895258,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770868,SAMN54770868,,01895272,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770866,SAMN54770866,,01895271,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770863,SAMN54770863,,01895265,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,GCA_054666265.1,Contig,,,Escherichia coli
54770862,SAMN54770862,,01895254,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,,,,,Escherichia coli
54770861,SAMN54770861,,01895264,human,Homo sapiens,2026-01,United Kingdom: United Kingdom,,,,,GCA_054666295.1,Contig,,,Escherichia coli
54748889,SAMN54748889,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54748888,SAMN54748888,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54748887,SAMN54748887,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54748886,SAMN54748886,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54748885,SAMN54748885,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54748884,SAMN54748884,,DH5[alpha],,,missing,missing,,,,,,,,,Escherichia coli
54807259,SAMN54807259,,YZ_2_2_complete,Tool,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807258,SAMN54807258,,YZ_2_1_complete,Tool,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807257,SAMN54807257,,YJR_complete,Tool,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807256,SAMN54807256,,YDMW_2_complete,Sewage,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807255,SAMN54807255,,XS_1_1_complete,Tool,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807254,SAMN54807254,,XPFI_3_2_complete,Tool,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807253,SAMN54807253,,XPF_3_complete,Pork,,2023-06-12,China:Heyuan,,,,,,,,,Escherichia coli
54807248,SAMN54807248,,KPM-1,urine,Homo sapiens,2025-06-15,India,,,,,,,,,Escherichia coli
54807192,SAMN54807192,,CFV-1,Cattle feces,,2024-11-24,India: Kanchipuram,,,,,,,,,Escherichia coli
54804745,SAMN54804745,,,,Homo sapiens,,,,,,,,,,,Escherichia coli
54804740,SAMN54804740,,,,Homo sapiens,,,,,,,,,,,Escherichia coli
54804737,SAMN54804737,,,,Homo sapiens,,,,,,,,,,,Escherichia coli
54804486,SAMN54804486,,PNUSAE220982,missing,,2025,USA,,,,,GCA_054666315.1,Contig,,,Escherichia coli
54804162,SAMN54804162,,PNUSAE221235,missing,,2026,USA,,,,,GCA_054666215.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/666/215/GCA_054666215.1_PDT003064384.1,Escherichia coli
54804160,SAMN54804160,,PNUSAE221236,missing,,2026,USA,,,,,GCA_054661175.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/661/175/GCA_054661175.1_PDT003064382.1,Escherichia coli
54804159,SAMN54804159,,PNUSAE221232,missing,,2026,USA,,,,,GCA_054661995.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/661/995/GCA_054661995.1_PDT003064381.1,Escherichia coli
54804155,SAMN54804155,,PNUSAE221249,missing,,2025,USA,,,,,GCA_054662045.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/045/GCA_054662045.1_PDT003064378.1,Escherichia coli
54804154,SAMN54804154,,PNUSAE221237,missing,,2025,USA,,,,,GCA_054662155.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/155/GCA_054662155.1_PDT003064372.1,Escherichia coli
54804151,SAMN54804151,,PNUSAE221246,missing,,2025,USA,,,,,GCA_054662015.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/015/GCA_054662015.1_PDT003064374.1,Escherichia coli
54804150,SAMN54804150,,PNUSAE221247,missing,,2025,USA,,,,,GCA_054662975.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/975/GCA_054662975.1_PDT003064376.1,Escherichia coli
54804149,SAMN54804149,,PNUSAE221245,missing,,2025,USA,,,,,GCA_054662105.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/105/GCA_054662105.1_PDT003064375.1,Escherichia coli
54804147,SAMN54804147,,PNUSAE221248,missing,,2025,USA,,,,,GCA_054662275.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/275/GCA_054662275.1_PDT003064368.1,Escherichia coli
54804146,SAMN54804146,,PNUSAE221242,missing,,2025,USA,,,,,GCA_054662135.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/135/GCA_054662135.1_PDT003064371.1,Escherichia coli
54804143,SAMN54804143,,PNUSAE221243,missing,,2026,USA,,,,,GCA_054662235.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/235/GCA_054662235.1_PDT003064370.1,Escherichia coli
54804142,SAMN54804142,,PNUSAE221244,missing,,2025,USA,,,,,GCA_054662295.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/295/GCA_054662295.1_PDT003064367.1,Escherichia coli
54804138,SAMN54804138,,PNUSAE221229,missing,,2026,USA,,,,,GCA_054662375.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/375/GCA_054662375.1_PDT003064366.1,Escherichia coli
54804137,SAMN54804137,,PNUSAE221233,missing,,2025,USA,,,,,GCA_054662415.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/415/GCA_054662415.1_PDT003064365.1,Escherichia coli
54804135,SAMN54804135,,PNUSAE221230,missing,,2026,USA,,,,,GCA_054662435.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/435/GCA_054662435.1_PDT003064363.1,Escherichia coli
54804080,SAMN54804080,,PNUSAE221228,missing,,2026,USA,,,,,GCA_054662475.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/475/GCA_054662475.1_PDT003064359.1,Escherichia coli
54804077,SAMN54804077,,PNUSAE221238,missing,,2025,USA,,,,,GCA_054662515.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/515/GCA_054662515.1_PDT003064356.1,Escherichia coli
54804073,SAMN54804073,,PNUSAE221240,missing,,2025,USA,,,,,,,,,Escherichia coli
54804071,SAMN54804071,,PNUSAE221241,missing,,2025,USA,,,,,GCA_054662545.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/545/GCA_054662545.1_PDT003064350.1,Escherichia coli
54804070,SAMN54804070,,PNUSAE221239,missing,,2025,USA,,,,,GCA_054662615.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/615/GCA_054662615.1_PDT003064349.1,Escherichia coli
54803922,SAMN54803922,,PNUSAE221234,missing,,2026,USA,,,,,GCA_054662635.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/662/635/GCA_054662635.1_PDT003064341.1,Escherichia coli
54803766,SAMN54803766,,UMB10257,,Homo sapiens,NA,NA,,,,,,,,,Escherichia coli
54803649,SAMN54803649,,PNUSAE221226,missing,,2026,USA,,,,,GCA_054660115.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/660/115/GCA_054660115.1_PDT003064313.1,Escherichia coli
54803640,SAMN54803640,,PNUSAE221224,missing,,2026,USA,,,,,GCA_054657135.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/657/135/GCA_054657135.1_PDT003064309.1,Escherichia coli
54803512,SAMN54803512,,PNUSAE221225,missing,,2026,USA,,,,,GCA_054657195.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/657/195/GCA_054657195.1_PDT003064301.1,Escherichia coli
54803311,SAMN54803311,,PNUSAE221223,missing,,2026,USA,,,,,GCA_054657275.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/657/275/GCA_054657275.1_PDT003064267.1,Escherichia coli
54803282,SAMN54803282,,PNUSAE221222,missing,,2026,USA,,,,,GCA_054653675.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/653/675/GCA_054653675.1_PDT003064178.1,Escherichia coli
54802939,SAMN54802939,,PNUSAE221216,missing,,2026,USA,,,,,GCA_054653655.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/653/655/GCA_054653655.1_PDT003064155.1,Escherichia coli
54802937,SAMN54802937,,PNUSAE221217,missing,,2026,USA,,,,,GCA_054656795.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/656/795/GCA_054656795.1_PDT003064153.1,Escherichia coli
54802812,SAMN54802812,,PNUSAE221215,missing,,2026,USA,,,,,GCA_054653955.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/653/955/GCA_054653955.1_PDT003064117.1,Escherichia coli
54802624,SAMN54802624,,unknown,unknown,Homo sapiens,2025,USA,,,,,GCA_054653895.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/653/895/GCA_054653895.1_PDT003064128.1,Escherichia coli
54802200,SAMN54802200,,PNUSAE221214,human,,2025-12-31,USA,,,,,GCA_054651925.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/651/925/GCA_054651925.1_PDT003063936.1,Escherichia coli
54802179,SAMN54802179,,PNUSAE221213,human,,2026-01-03,USA,,,,,GCA_054652035.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/035/GCA_054652035.1_PDT003063917.1,Escherichia coli
54802078,SAMN54802078,,M8_H12_Plate 1_7_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802077,SAMN54802077,,M8_H12_Plate 1_7_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802076,SAMN54802076,,M7_G12_Plate 1_49_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802075,SAMN54802075,,M7_G12_Plate 1_49_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802074,SAMN54802074,,M6_F12_Plate 1_137_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802073,SAMN54802073,,M6_F12_Plate 1_137_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802072,SAMN54802072,,M5_E12_Plate 1_2_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802071,SAMN54802071,,M5_E12_Plate 1_2_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802070,SAMN54802070,,M4_D12_Plate 1_22_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802069,SAMN54802069,,M4_D12_Plate 1_22_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802068,SAMN54802068,,M3_C12_Plate 1_47_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802067,SAMN54802067,,M3_C12_Plate 1_47_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802066,SAMN54802066,,M2_B12_Plate 1_122_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802065,SAMN54802065,,M2_B12_Plate 1_122_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802064,SAMN54802064,,M1_A12_Plate 1_30_L001_R2_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802063,SAMN54802063,,M1_A12_Plate 1_30_L001_R1_001,,Mus musculus,2024-08-27,Portugal: Oeiras,,,,,,,,,Escherichia coli
54802058,SAMN54802058,,PNUSAE221211,human,,2025-12-24,USA,,,,,GCA_054652135.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/135/GCA_054652135.1_PDT003063898.1,Escherichia coli
54802055,SAMN54802055,,PNUSAE221208,human,,2025-12-28,USA,,,,,GCA_054652055.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/055/GCA_054652055.1_PDT003063905.1,Escherichia coli
54802053,SAMN54802053,,PNUSAE221210,human,,2025-12-29,USA,,,,,GCA_054652255.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/255/GCA_054652255.1_PDT003063903.1,Escherichia coli
54802052,SAMN54802052,,PNUSAE221209,human,,2025-12-10,USA,,,,,GCA_054652175.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/175/GCA_054652175.1_PDT003063896.1,Escherichia coli
54802051,SAMN54802051,,PNUSAE221159,missing,,2026,USA,,,,,GCA_054652155.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/155/GCA_054652155.1_PDT003063895.1,Escherichia coli
54802050,SAMN54802050,,PNUSAE221212,human,,2025-12-31,USA,,,,,GCA_054652195.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/652/195/GCA_054652195.1_PDT003063894.1,Escherichia coli
54801948,SAMN54801948,,PNUSAE221206,missing,,2025,USA,,,,,GCA_054651625.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/651/625/GCA_054651625.1_PDT003063868.1,Escherichia coli
54801947,SAMN54801947,,26SC01CB02-EC,chicken,,2026-01,USA:SC,,,,,GCA_054651595.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/651/595/GCA_054651595.1_PDT003063869.1,Escherichia coli
54801401,SAMN54801401,,PNUSAE219981,missing,,2025,USA,,,,,GCA_054651695.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/651/695/GCA_054651695.1_PDT003063847.1,Escherichia coli
54801185,SAMN54801185,,2026EL-00013,Rectal swab,animal,2026,USA,,,,,,,,,Escherichia coli
54800482,SAMN54800482,,PNUSAE221199,missing,,2025-12-30,USA,,,,,GCA_054649675.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/649/675/GCA_054649675.1_PDT003063765.1,Escherichia coli
54800481,SAMN54800481,,PNUSAE221197,missing,,2025-12-31,USA,,,,,GCA_054648675.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/648/675/GCA_054648675.1_PDT003063766.1,Escherichia coli
54800480,SAMN54800480,,PNUSAE221201,missing,,2025-12-28,USA,,,,,GCA_054649685.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/649/685/GCA_054649685.1_PDT003063762.1,Escherichia coli
54800479,SAMN54800479,,PNUSAE221202,missing,,2026-01-05,USA,,,,,GCA_054648755.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/648/755/GCA_054648755.1_PDT003063760.1,Escherichia coli
54800475,SAMN54800475,,PNUSAE221196,missing,,2025-12-28,USA,,,,,GCA_054648685.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/648/685/GCA_054648685.1_PDT003063764.1,Escherichia coli
54800474,SAMN54800474,,PNUSAE221198,missing,,2026-01-04,USA,,,,,GCA_054648715.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/648/715/GCA_054648715.1_PDT003063763.1,Escherichia coli
54800473,SAMN54800473,,PNUSAE221200,missing,,2026-01-04,USA,,,,,GCA_054649715.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/649/715/GCA_054649715.1_PDT003063761.1,Escherichia coli
54800012,SAMN54800012,,25MA12GT02-EC,ground turkey,,2026-01,USA:MA,,,,,GCA_054647455.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/647/455/GCA_054647455.1_PDT003063540.1,Escherichia coli
54799979,SAMN54799979,,PNUSAE221195,missing,,2026,USA,,,,,GCA_054650155.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/155/GCA_054650155.1_PDT003063536.1,Escherichia coli
54799968,SAMN54799968,,PNUSAE221191,missing,,2025,USA,,,,,GCA_054650295.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/295/GCA_054650295.1_PDT003063510.1,Escherichia coli
54799920,SAMN54799920,,PNUSAE221183,missing,,2025,USA,,,,,GCA_054650335.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/335/GCA_054650335.1_PDT003063504.1,Escherichia coli
54799918,SAMN54799918,,PNUSAE221193,missing,,2025,USA,,,,,GCA_054650305.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/305/GCA_054650305.1_PDT003063503.1,Escherichia coli
54799758,SAMN54799758,,PNUSAE221187,missing,,2025,USA,,,,,GCA_054647655.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/647/655/GCA_054647655.1_PDT003063496.1,Escherichia coli
54799757,SAMN54799757,,PNUSAE221188,missing,,2025,USA,,,,,GCA_054647635.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/647/635/GCA_054647635.1_PDT003063497.1,Escherichia coli
54799754,SAMN54799754,,PNUSAE221190,missing,,2025,USA,,,,,GCA_054650395.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/395/GCA_054650395.1_PDT003063486.1,Escherichia coli
54799619,SAMN54799619,,PNUSAE221180,missing,,2026,USA,,,,,GCA_054650495.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/495/GCA_054650495.1_PDT003063457.1,Escherichia coli
54799618,SAMN54799618,,PNUSAE221184,missing,,2026,USA,,,,,GCA_054650475.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/475/GCA_054650475.1_PDT003063458.1,Escherichia coli
54799615,SAMN54799615,,25MA12GT04-EC,ground turkey,,2026-01,USA:MA,,,,,GCA_054650435.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/435/GCA_054650435.1_PDT003063467.1,Escherichia coli
54799606,SAMN54799606,,PNUSAE221181,missing,,2025,USA,,,,,GCA_054650455.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/455/GCA_054650455.1_PDT003063459.1,Escherichia coli
54799526,SAMN54799526,,,Homo Sapiens clinical,Homo sapiens,2025-12-31,USA: Florida,,,,,GCA_054647595.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/647/595/GCA_054647595.1_PDT003063519.1,Escherichia coli
54799432,SAMN54799432,,PNUSAE221182,missing,,2026,USA,,,,,GCA_054650515.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/650/515/GCA_054650515.1_PDT003063445.1,Escherichia coli
