biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54496727,SAMN54496727,,FSIS12542292,Animal-Turkey-Young Turkey (cecal),,2025,USA:MN,,,,,GCA_054397145.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/397/145/GCA_054397145.1_PDT003047894.1,Enterococcus faecalis
54496726,SAMN54496726,,FSIS12542294,Animal-Turkey-Young Turkey (cecal),,2025,USA:IA,,,,,GCA_054397035.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/397/035/GCA_054397035.1_PDT003047896.1,Enterococcus faecalis
54496696,SAMN54496696,,FSIS12542290,Animal-Swine-Sow (cecal),,2025,USA:OH,,,,,GCA_054396605.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/396/605/GCA_054396605.1_PDT003047893.1,Enterococcus faecalis
54496695,SAMN54496695,,FSIS12542291,Animal-Swine-Sow (cecal),,2025,USA:OH,,,,,GCA_054397295.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/397/295/GCA_054397295.1_PDT003047887.1,Enterococcus faecalis
54492307,SAMN54492307,,OTH-23-VL-SD-IA-0048,urine,,2023-12-11,USA:IA,,,,,GCA_054400645.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/400/645/GCA_054400645.1_PDT003047574.1,Enterococcus faecalis
54491049,SAMEA120775249,,,human feces,,,,,,,,,,,,Enterococcus faecalis
54477740,SAMEA120767104,,,human feces,,,,,,,,,,,,Enterococcus faecalis
54448254,SAMN54448254,,FSIS12542288,Animal-Swine-Market Swine (cecal),,2025,USA:MO,,,,,GCA_054348815.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/815/GCA_054348815.1_PDT003044853.1,Enterococcus faecalis
54448245,SAMN54448245,,FSIS12542287,Animal-Chicken-Young Chicken (cecal),,2025,USA:AL,,,,,GCA_054348855.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/855/GCA_054348855.1_PDT003044849.1,Enterococcus faecalis
54448242,SAMN54448242,,FSIS12542285,Animal-Cattle-Dairy Cow (cecal),,2025,USA:CA,,,,,GCA_054408695.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/695/GCA_054408695.1_PDT003044846.1,Enterococcus faecalis
54448241,SAMN54448241,,FSIS12542128,Animal-Turkey-Young Turkey (cecal),,2025,USA:AR,,,,,GCA_054408705.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/705/GCA_054408705.1_PDT003044845.1,Enterococcus faecalis
54448236,SAMN54448236,,FSIS12542125,Animal-Chicken-Young Chicken (cecal),,2025,USA:TX,,,,,GCA_054348875.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/875/GCA_054348875.1_PDT003044842.1,Enterococcus faecalis
54448230,SAMN54448230,,FSIS12542289,Animal-Swine-Market Swine (cecal),,2025,USA:NC,,,,,GCA_054348935.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/935/GCA_054348935.1_PDT003044835.1,Enterococcus faecalis
54448229,SAMN54448229,,FSIS12542286,Animal-Chicken-Young Chicken (cecal),,2025,USA:DE,,,,,GCA_054408795.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/795/GCA_054408795.1_PDT003044831.1,Enterococcus faecalis
54448225,SAMN54448225,,FSIS12542119,Animal-Turkey-Young Turkey (cecal),,2025,USA:NC,,,,,GCA_054348915.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/915/GCA_054348915.1_PDT003044837.1,Enterococcus faecalis
54448219,SAMN54448219,,FSIS12542121,Animal-Swine-Market Swine (cecal),,2025,USA:PA,,,,,GCA_054408755.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/755/GCA_054408755.1_PDT003044824.1,Enterococcus faecalis
54448214,SAMN54448214,,FSIS12542122,Animal-Chicken-Young Chicken (cecal),,2025,USA:GA,,,,,GCA_054348995.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/348/995/GCA_054348995.1_PDT003044821.1,Enterococcus faecalis
54448213,SAMN54448213,,FSIS12542114,Animal-Turkey-Young Turkey (cecal),,2025,USA:OH,,,,,GCA_054349015.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/349/015/GCA_054349015.1_PDT003044817.1,Enterococcus faecalis
54448203,SAMN54448203,,FSIS12542120,Animal-Cattle-Dairy Cow (cecal),,2025,USA:WI,,,,,GCA_054349035.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/349/035/GCA_054349035.1_PDT003044816.1,Enterococcus faecalis
54448200,SAMN54448200,,FSIS12542113,Animal-Turkey-Young Turkey (cecal),,2025,USA:IN,,,,,GCA_054349075.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/349/075/GCA_054349075.1_PDT003044814.1,Enterococcus faecalis
54448199,SAMN54448199,,FSIS12542112,Animal-Chicken-Young Chicken (cecal),,2025,USA:AL,,,,,GCA_054349055.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/349/055/GCA_054349055.1_PDT003044813.1,Enterococcus faecalis
54448192,SAMN54448192,,FSIS12542111,Animal-Swine-Market Swine (cecal),,2025,USA:IL,,,,,GCA_054408815.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/408/815/GCA_054408815.1_PDT003044803.1,Enterococcus faecalis
54448191,SAMN54448191,,FSIS12542110,Animal-Turkey-Young Turkey (cecal),,2025,USA:VT,,,,,GCA_054349155.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/349/155/GCA_054349155.1_PDT003044800.1,Enterococcus faecalis
54275484,SAMN54275484,,PAK6AS,soil,missing,2024,Pakistan,,,,,,,,,Enterococcus faecalis
52901954,SAMN52901954,,AMC970,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901953,SAMN52901953,,AMC969,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901952,SAMN52901952,,AMC967,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901951,SAMN52901951,,AMC965,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901950,SAMN52901950,,AMC963,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901949,SAMN52901949,,AMC961,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-31,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901948,SAMN52901948,,AMC870,Wastewater treatment plant [ENVO:00002272],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901947,SAMN52901947,,AMC867,Wastewater treatment plant [ENVO:00002272],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901946,SAMN52901946,,AMC861,Wastewater treatment plant [ENVO:00002272],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901945,SAMN52901945,,AMC859,Wastewater treatment plant [ENVO:00002272],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901944,SAMN52901944,,AMC856,Wastewater treatment plant [ENVO:00002272],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901943,SAMN52901943,,AMC852,Bos taurus [NCBITaxon:9913]; Fecal composite [GENEPIO:0004512]; Animal pen [ENVO:03501387]; Dairy farm [ENVO:03501416],Bos taurus [NCBITaxon:9913],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901942,SAMN52901942,,AMC835,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
52901941,SAMN52901941,,AMC833,Creek [ENVO:03501405]; Dairy farm [ENVO:03501416],Not Applicable [GENEPIO:0001619],2022-08-24,Canada:British Columbia,,,,,,,,,Enterococcus faecalis
