biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
45244030,SAMN45244030,,BFS866,,Homo sapiens,2021-02-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244029,SAMN45244029,,BFS865,,Homo sapiens,2021-01-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244028,SAMN45244028,,BFS864,,Homo sapiens,2020-11-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244027,SAMN45244027,,BFS863,,Homo sapiens,2020-11-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244026,SAMN45244026,,BFS862,,Homo sapiens,2020-11-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244025,SAMN45244025,,BFS861,,Homo sapiens,2020-03-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244024,SAMN45244024,,BFS860,,Homo sapiens,2020-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244023,SAMN45244023,,BFS859,,Homo sapiens,2020-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244022,SAMN45244022,,BFS858,,Homo sapiens,2020-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244021,SAMN45244021,,BFS857,,Homo sapiens,2021-09-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244020,SAMN45244020,,BFS856,,Homo sapiens,2021-08-24,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244019,SAMN45244019,,BFS855,,Homo sapiens,2021-08-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244018,SAMN45244018,,BFS854,,Homo sapiens,2021-06-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244017,SAMN45244017,,BFS853,,Homo sapiens,2021-06-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244016,SAMN45244016,,BFS852,,Homo sapiens,2020-12-20,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244015,SAMN45244015,,BFS851,,Homo sapiens,2020-12-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244014,SAMN45244014,,BFS850,,Homo sapiens,2021-07-09,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45244013,SAMN45244013,,BFS849,,Homo sapiens,2021-05-28,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45244012,SAMN45244012,,BFS848,,Homo sapiens,2021-05-27,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45244011,SAMN45244011,,BFS847,,Homo sapiens,2021-09-23,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244010,SAMN45244010,,BFS846,,Homo sapiens,2021-09-23,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244009,SAMN45244009,,BFS845,,Homo sapiens,2021-09-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244008,SAMN45244008,,BFS844,,Homo sapiens,2021-09-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244007,SAMN45244007,,BFS843,,Homo sapiens,2021-09-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244006,SAMN45244006,,BFS842,,Homo sapiens,2021-08-31,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244005,SAMN45244005,,BFS841,,Homo sapiens,2021-09-09,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244004,SAMN45244004,,BFS840,,Homo sapiens,2021-09-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244003,SAMN45244003,,BFS839,,Homo sapiens,2020-10-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244002,SAMN45244002,,BFS838,,Homo sapiens,2020-12-20,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244001,SAMN45244001,,BFS837,,Homo sapiens,2020-12-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45244000,SAMN45244000,,BFS836,,Homo sapiens,2020-12-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243999,SAMN45243999,,BFS835,,Homo sapiens,2020-12-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243998,SAMN45243998,,BFS834,,Homo sapiens,2020-12-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243997,SAMN45243997,,BFS833,,Homo sapiens,2020-11-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243996,SAMN45243996,,BFS832,,Homo sapiens,2020-11-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243995,SAMN45243995,,BFS831,,Homo sapiens,2020-10-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243994,SAMN45243994,,BFS830,,Homo sapiens,2020-10-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243993,SAMN45243993,,BFS829,,Homo sapiens,2020-10-19,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243992,SAMN45243992,,BFS828,,Homo sapiens,2020-10-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243991,SAMN45243991,,BFS827,,Homo sapiens,2020-10-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243990,SAMN45243990,,BFS826,,Homo sapiens,2020-10-04,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243989,SAMN45243989,,BFS825,,Homo sapiens,2020-10-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243988,SAMN45243988,,BFS824,,Homo sapiens,2020-09-30,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243987,SAMN45243987,,BFS823,,Homo sapiens,2020-09-28,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243986,SAMN45243986,,BFS822,,Homo sapiens,2020-09-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243985,SAMN45243985,,BFS821,,Homo sapiens,2020-09-26,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243984,SAMN45243984,,BFS820,,Homo sapiens,2020-09-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243983,SAMN45243983,,BFS819,,Homo sapiens,2020-09-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243982,SAMN45243982,,BFS818,,Homo sapiens,2020-09-19,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243981,SAMN45243981,,BFS817,,Homo sapiens,2020-03-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243980,SAMN45243980,,BFS816,,Homo sapiens,2020-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243979,SAMN45243979,,BFS815,,Homo sapiens,2020-02-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243978,SAMN45243978,,BFS814,,Homo sapiens,2020-01-06,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243977,SAMN45243977,,BFS813,,Homo sapiens,2019-12-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243976,SAMN45243976,,BFS812,,Homo sapiens,2019-11-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243975,SAMN45243975,,BFS811,,Homo sapiens,2019-10-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243974,SAMN45243974,,BFS810,,Homo sapiens,2019-10-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243973,SAMN45243973,,BFS809,,Homo sapiens,2019-10-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243972,SAMN45243972,,BFS808,,Homo sapiens,2021-01-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243971,SAMN45243971,,BFS807,,Homo sapiens,2021-01-04,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243970,SAMN45243970,,BFS806,,Homo sapiens,2021-02-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243969,SAMN45243969,,BFS805,,Homo sapiens,2021-02-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243968,SAMN45243968,,BFS804,,Homo sapiens,2021-03-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243967,SAMN45243967,,BFS803,,Homo sapiens,2021-03-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243966,SAMN45243966,,BFS802,,Homo sapiens,2021-03-10,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243965,SAMN45243965,,BFS801,,Homo sapiens,2021-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243964,SAMN45243964,,BFS800,,Homo sapiens,2021-05-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243963,SAMN45243963,,BFS799,,Homo sapiens,2021-04-02,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243962,SAMN45243962,,BFS798,,Homo sapiens,2021-04-19,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243961,SAMN45243961,,BFS797,,Homo sapiens,2021-05-06,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243960,SAMN45243960,,BFS796,,Homo sapiens,2021-05-21,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243959,SAMN45243959,,BFS795,,Homo sapiens,2021-06-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243958,SAMN45243958,,BFS794,,Homo sapiens,2021-06-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243957,SAMN45243957,,BFS793,,Homo sapiens,2021-06-09,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243956,SAMN45243956,,BFS792,,Homo sapiens,2021-06-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243955,SAMN45243955,,BFS791,,Homo sapiens,2021-07-12,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243954,SAMN45243954,,BFS790,,Homo sapiens,2021-07-13,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243953,SAMN45243953,,BFS789,,Homo sapiens,2021-06-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243952,SAMN45243952,,BFS788,,Homo sapiens,2021-08-11,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243951,SAMN45243951,,BFS787,,Homo sapiens,2021-08-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243950,SAMN45243950,,BFS786,,Homo sapiens,2021-08-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243949,SAMN45243949,,BFS785,,Homo sapiens,2021-08-30,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243948,SAMN45243948,,BFS784,,Homo sapiens,2021-09-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243947,SAMN45243947,,BFS783,,Homo sapiens,2021-09-12,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243946,SAMN45243946,,BFS782,,Homo sapiens,2021-09-16,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243945,SAMN45243945,,BFS781,,Homo sapiens,2021-09-20,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243944,SAMN45243944,,BFS780,,Homo sapiens,2021-09-25,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243943,SAMN45243943,,BFS779,,Homo sapiens,2021-09-29,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243942,SAMN45243942,,BFS1174,,Homo sapiens,2023-05-16,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243941,SAMN45243941,,BFS1172,,Homo sapiens,2022-11-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243940,SAMN45243940,,BFS1171,,Homo sapiens,2022-11-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243939,SAMN45243939,,BFS1170,,Homo sapiens,2022-10-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243938,SAMN45243938,,BFS1169,,Homo sapiens,2022-10-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243937,SAMN45243937,,BFS1168,,Homo sapiens,2022-10-10,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243936,SAMN45243936,,BFS1166,,Homo sapiens,2023-05-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243935,SAMN45243935,,BFS1165,,Homo sapiens,2023-03-30,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243934,SAMN45243934,,BFS1163,,Homo sapiens,2023-01-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243933,SAMN45243933,,BFS1162,,Homo sapiens,2023-01-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243932,SAMN45243932,,BFS1160,,Homo sapiens,2023-05-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243931,SAMN45243931,,BFS1159,,Homo sapiens,2023-05-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243930,SAMN45243930,,BFS1158,,Homo sapiens,2023-05-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243929,SAMN45243929,,BFS1157,,Homo sapiens,2023-05-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243928,SAMN45243928,,BFS1156,,Homo sapiens,2023-04-26,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243927,SAMN45243927,,BFS1155,,Homo sapiens,2023-04-17,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243926,SAMN45243926,,BFS1154,,Homo sapiens,2023-04-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243925,SAMN45243925,,BFS1153,,Homo sapiens,2023-04-04,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243924,SAMN45243924,,BFS1152,,Homo sapiens,2022-12-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243923,SAMN45243923,,BFS1151,,Homo sapiens,2022-11-30,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243922,SAMN45243922,,BFS1150,,Homo sapiens,2022-11-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243921,SAMN45243921,,BFS1149,,Homo sapiens,2022-11-07,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243920,SAMN45243920,,BFS1148,,Homo sapiens,2022-11-06,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243919,SAMN45243919,,BFS1147,,Homo sapiens,2022-11-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243918,SAMN45243918,,BFS1146,,Homo sapiens,2022-10-16,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243917,SAMN45243917,,BFS1143,,Homo sapiens,2023-09-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243916,SAMN45243916,,BFS1142,,Homo sapiens,2023-08-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243915,SAMN45243915,,BFS1140,,Homo sapiens,2023-07-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243914,SAMN45243914,,BFS1139,,Homo sapiens,2023-05-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243913,SAMN45243913,,BFS1138,,Homo sapiens,2023-05-16,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243912,SAMN45243912,,BFS1137,,Homo sapiens,2023-04-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243911,SAMN45243911,,BFS1135,,Homo sapiens,2023-03-28,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243910,SAMN45243910,,BFS1133,,Homo sapiens,2023-03-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243909,SAMN45243909,,BFS1131,,Homo sapiens,2023-03-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243908,SAMN45243908,,BFS1130,,Homo sapiens,2023-02-23,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243907,SAMN45243907,,BFS1128,,Homo sapiens,2023-01-29,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243906,SAMN45243906,,BFS1125,,Homo sapiens,2023-09-26,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243905,SAMN45243905,,BFS1121,,Homo sapiens,2023-09-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243904,SAMN45243904,,BFS1119,,Homo sapiens,2023-09-12,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243903,SAMN45243903,,BFS1117,,Homo sapiens,2023-09-05,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243902,SAMN45243902,,BFS1116,,Homo sapiens,2023-08-13,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243901,SAMN45243901,,BFS1114,,Homo sapiens,2023-08-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243900,SAMN45243900,,BFS1112,,Homo sapiens,2023-07-23,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243899,SAMN45243899,,BFS1065,,Homo sapiens,2022-08-21,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243898,SAMN45243898,,BFS1063,,Homo sapiens,2022-06-15,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243897,SAMN45243897,,BFS1061,,Homo sapiens,2022-02-06,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243896,SAMN45243896,,BFS1060,,Homo sapiens,2022-07-13,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243895,SAMN45243895,,BFS1059,,Homo sapiens,2022-06-27,Bangladesh: Mathbaria,,,,,,,,,Vibrio cholerae
45243894,SAMN45243894,,BFS1057,,Homo sapiens,2022-02-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243893,SAMN45243893,,BFS1056,,Homo sapiens,2021-11-01,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243892,SAMN45243892,,BFS1053,,Homo sapiens,2022-04-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243891,SAMN45243891,,BFS1052,,Homo sapiens,2022-03-27,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243890,SAMN45243890,,BFS1049,,Homo sapiens,2022-03-02,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243889,SAMN45243889,,BFS1048,,Homo sapiens,2022-02-09,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243888,SAMN45243888,,BFS1047,,Homo sapiens,2022-02-08,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243887,SAMN45243887,,BFS1045,,Homo sapiens,2022-05-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243886,SAMN45243886,,BFS1043,,Homo sapiens,2022-05-16,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243885,SAMN45243885,,BFS1041,,Homo sapiens,2022-04-19,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243884,SAMN45243884,,BFS1038,,Homo sapiens,2022-03-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243883,SAMN45243883,,BFS1037,,Homo sapiens,2022-03-13,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243882,SAMN45243882,,BFS1035,,Homo sapiens,2022-02-06,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243881,SAMN45243881,,BFS1034,,Homo sapiens,2021-11-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243880,SAMN45243880,,BFS1033,,Homo sapiens,2021-11-04,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243879,SAMN45243879,,BFS1032,,Homo sapiens,2021-10-12,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243878,SAMN45243878,,BFS1031,,Homo sapiens,2021-10-10,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243877,SAMN45243877,,BFS1030,,Homo sapiens,2021-10-03,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243876,SAMN45243876,,BFS1029,,Homo sapiens,2022-09-28,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243875,SAMN45243875,,BFS1028,,Homo sapiens,2022-09-22,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243874,SAMN45243874,,BFS1027,,Homo sapiens,2022-09-11,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243873,SAMN45243873,,BFS1025,,Homo sapiens,2022-08-23,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
45243872,SAMN45243872,,BFS1024,,Homo sapiens,2022-08-14,Bangladesh: Dhaka,,,,,,,,,Vibrio cholerae
